site,plot,drought,year,month,day,vwc,date,week.num,julian
Onefour,On-D7-137,ambient,2019,8,24,0.038583333,2019-08-24,34,236
Onefour,On-D7-137,ambient,2019,8,25,0.041708333,2019-08-25,34,237
Onefour,On-D7-137,ambient,2019,8,26,0.065875,2019-08-26,35,238
Onefour,On-D7-137,ambient,2019,8,27,0.053791667,2019-08-27,35,239
Onefour,On-D7-137,ambient,2019,8,28,0.044166667,2019-08-28,35,240
Onefour,On-D7-137,ambient,2019,8,29,0.039125,2019-08-29,35,241
Onefour,On-D7-137,ambient,2019,8,30,0.035125,2019-08-30,35,242
Onefour,On-D7-137,ambient,2019,8,31,0.035875,2019-08-31,35,243
Onefour,On-D7-137,ambient,2019,9,1,0.03325,2019-09-01,35,244
Onefour,On-D7-137,ambient,2019,9,2,0.030791667,2019-09-02,36,245
Onefour,On-D7-137,ambient,2019,9,3,0.028791667,2019-09-03,36,246
Onefour,On-D7-137,ambient,2019,9,4,0.027208333,2019-09-04,36,247
Onefour,On-D7-137,ambient,2019,9,5,0.026,2019-09-05,36,248
Onefour,On-D7-137,ambient,2019,9,6,0.026875,2019-09-06,36,249
Onefour,On-D7-137,ambient,2019,9,7,0.081541667,2019-09-07,36,250
Onefour,On-D7-137,ambient,2019,9,8,0.06525,2019-09-08,36,251
Onefour,On-D7-137,ambient,2019,9,9,0.117375,2019-09-09,37,252
Onefour,On-D7-137,ambient,2019,9,10,0.163916667,2019-09-10,37,253
Onefour,On-D7-137,ambient,2019,9,11,0.150090909,2019-09-11,37,254
Onefour,On-D8-138,drought,2018,5,19,0.142333333,2018-05-19,20,139
Onefour,On-D8-138,drought,2018,5,20,0.135583333,2018-05-20,20,140
Onefour,On-D8-138,drought,2018,5,21,0.115375,2018-05-21,21,141
Onefour,On-D8-138,drought,2018,5,22,0.097541667,2018-05-22,21,142
Onefour,On-D8-138,drought,2018,5,23,0.085541667,2018-05-23,21,143
Onefour,On-D8-138,drought,2018,5,24,0.080875,2018-05-24,21,144
Onefour,On-D8-138,drought,2018,5,25,0.073416667,2018-05-25,21,145
Onefour,On-D8-138,drought,2018,5,26,0.065375,2018-05-26,21,146
Onefour,On-D8-138,drought,2018,5,27,0.059791667,2018-05-27,21,147
Onefour,On-D8-138,drought,2018,5,28,0.055291667,2018-05-28,22,148
Onefour,On-D8-138,drought,2018,5,29,0.050333333,2018-05-29,22,149
Onefour,On-D8-138,drought,2018,5,30,0.072833333,2018-05-30,22,150
Onefour,On-D8-138,drought,2018,5,31,0.138458333,2018-05-31,22,151
Onefour,On-D8-138,drought,2018,6,1,0.217791667,2018-06-01,22,152
Onefour,On-D8-138,drought,2018,6,2,0.204166667,2018-06-02,22,153
Onefour,On-D8-138,drought,2018,6,3,0.187208333,2018-06-03,22,154
Onefour,On-D8-138,drought,2018,6,4,0.168708333,2018-06-04,23,155
Onefour,On-D8-138,drought,2018,6,5,0.14875,2018-06-05,23,156
Onefour,On-D8-138,drought,2018,6,6,0.128208333,2018-06-06,23,157
Onefour,On-D8-138,drought,2018,6,7,0.109291667,2018-06-07,23,158
Onefour,On-D8-138,drought,2018,6,8,0.098541667,2018-06-08,23,159
Onefour,On-D8-138,drought,2018,6,9,0.091833333,2018-06-09,23,160
Onefour,On-D8-138,drought,2018,6,10,0.101125,2018-06-10,23,161
Onefour,On-D8-138,drought,2018,6,11,0.088083333,2018-06-11,24,162
Onefour,On-D8-138,drought,2018,6,12,0.078041667,2018-06-12,24,163
Onefour,On-D8-138,drought,2018,6,13,0.068791667,2018-06-13,24,164
Onefour,On-D8-138,drought,2018,6,14,0.062,2018-06-14,24,165
Onefour,On-D8-138,drought,2018,6,15,0.057791667,2018-06-15,24,166
Onefour,On-D8-138,drought,2018,6,16,0.062666667,2018-06-16,24,167
Onefour,On-D8-138,drought,2018,6,17,0.074625,2018-06-17,24,168
Onefour,On-D8-138,drought,2018,6,18,0.070833333,2018-06-18,25,169
Onefour,On-D8-138,drought,2018,6,19,0.168958333,2018-06-19,25,170
Onefour,On-D8-138,drought,2018,6,20,0.171083333,2018-06-20,25,171
Onefour,On-D8-138,drought,2018,6,21,0.147708333,2018-06-21,25,172
Onefour,On-D8-138,drought,2018,6,22,0.213541667,2018-06-22,25,173
Onefour,On-D8-138,drought,2018,6,23,0.188875,2018-06-23,25,174
Onefour,On-D8-138,drought,2018,6,24,0.18125,2018-06-24,25,175
Onefour,On-D8-138,drought,2018,6,25,0.182,2018-06-25,26,176
Onefour,On-D8-138,drought,2018,6,26,0.179166667,2018-06-26,26,177
Onefour,On-D8-138,drought,2018,6,27,0.152333333,2018-06-27,26,178
Onefour,On-D8-138,drought,2018,6,28,0.132958333,2018-06-28,26,179
Onefour,On-D8-138,drought,2018,6,29,0.120375,2018-06-29,26,180
Onefour,On-D8-138,drought,2018,6,30,0.105458333,2018-06-30,26,181
Onefour,On-D8-138,drought,2018,7,1,0.091625,2018-07-01,26,182
Onefour,On-D8-138,drought,2018,7,2,0.0825,2018-07-02,27,183
Onefour,On-D8-138,drought,2018,7,3,0.07625,2018-07-03,27,184
Onefour,On-D8-138,drought,2018,7,4,0.082833333,2018-07-04,27,185
Onefour,On-D8-138,drought,2018,7,5,0.077041667,2018-07-05,27,186
Onefour,On-D8-138,drought,2018,7,6,0.070666667,2018-07-06,27,187
Onefour,On-D8-138,drought,2018,7,7,0.060458333,2018-07-07,27,188
Onefour,On-D8-138,drought,2018,7,8,0.053083333,2018-07-08,27,189
Onefour,On-D8-138,drought,2018,7,9,0.05025,2018-07-09,28,190
Onefour,On-D8-138,drought,2018,7,10,0.047666667,2018-07-10,28,191
Onefour,On-D8-138,drought,2018,7,11,0.045416667,2018-07-11,28,192
Onefour,On-D8-138,drought,2018,7,12,0.0435,2018-07-12,28,193
Onefour,On-D8-138,drought,2018,7,13,0.042958333,2018-07-13,28,194
Onefour,On-D8-138,drought,2018,7,14,0.038583333,2018-07-14,28,195
Onefour,On-D8-138,drought,2018,7,15,0.038875,2018-07-15,28,196
Onefour,On-D8-138,drought,2018,7,16,0.039,2018-07-16,29,197
Onefour,On-D8-138,drought,2018,7,17,0.039,2018-07-17,29,198
Onefour,On-D8-138,drought,2018,7,18,0.038458333,2018-07-18,29,199
Onefour,On-D8-138,drought,2018,7,19,0.039875,2018-07-19,29,200
Onefour,On-D8-138,drought,2018,7,20,0.038416667,2018-07-20,29,201
Onefour,On-D8-138,drought,2018,7,21,0.035291667,2018-07-21,29,202
Onefour,On-D8-138,drought,2018,7,22,0.032875,2018-07-22,29,203
Onefour,On-D8-138,drought,2018,7,23,0.034458333,2018-07-23,30,204
Onefour,On-D8-138,drought,2018,7,24,0.034,2018-07-24,30,205
Onefour,On-D8-138,drought,2018,7,25,0.039666667,2018-07-25,30,206
Onefour,On-D8-138,drought,2018,7,26,0.035333333,2018-07-26,30,207
Onefour,On-D8-138,drought,2018,7,27,0.035583333,2018-07-27,30,208
Onefour,On-D8-138,drought,2018,7,28,0.03325,2018-07-28,30,209
Onefour,On-D8-138,drought,2018,7,29,0.034333333,2018-07-29,30,210
Onefour,On-D8-138,drought,2018,7,30,0.034333333,2018-07-30,31,211
Onefour,On-D8-138,drought,2018,7,31,0.0345,2018-07-31,31,212
Onefour,On-D8-138,drought,2018,8,1,0.034541667,2018-08-01,31,213
Onefour,On-D8-138,drought,2018,8,2,0.034125,2018-08-02,31,214
Onefour,On-D8-138,drought,2018,8,3,0.03175,2018-08-03,31,215
Onefour,On-D8-138,drought,2018,8,4,0.030416667,2018-08-04,31,216
Onefour,On-D8-138,drought,2018,8,5,0.031333333,2018-08-05,31,217
Onefour,On-D8-138,drought,2018,8,6,0.033166667,2018-08-06,32,218
Onefour,On-D8-138,drought,2018,8,7,0.032333333,2018-08-07,32,219
Onefour,On-D8-138,drought,2018,8,8,0.0325,2018-08-08,32,220
Onefour,On-D8-138,drought,2018,8,9,0.032708333,2018-08-09,32,221
Onefour,On-D8-138,drought,2018,8,10,0.032791667,2018-08-10,32,222
Onefour,On-D8-138,drought,2018,8,11,0.03125,2018-08-11,32,223
Onefour,On-D8-138,drought,2018,8,12,0.031541667,2018-08-12,32,224
Onefour,On-D8-138,drought,2018,8,13,0.029916667,2018-08-13,33,225
Onefour,On-D8-138,drought,2018,8,14,0.030916667,2018-08-14,33,226
Onefour,On-D8-138,drought,2018,8,15,0.030083333,2018-08-15,33,227
Onefour,On-D8-138,drought,2018,8,16,0.030208333,2018-08-16,33,228
Onefour,On-D8-138,drought,2018,8,17,0.030666667,2018-08-17,33,229
Onefour,On-D8-138,drought,2018,8,18,0.029125,2018-08-18,33,230
Onefour,On-D8-138,drought,2018,8,19,0.028041667,2018-08-19,33,231
Onefour,On-D8-138,drought,2018,8,20,0.027791667,2018-08-20,34,232
Onefour,On-D8-138,drought,2018,8,21,0.028875,2018-08-21,34,233
Onefour,On-D8-138,drought,2018,8,22,0.030041667,2018-08-22,34,234
Onefour,On-D8-138,drought,2018,8,23,0.030166667,2018-08-23,34,235
Onefour,On-D8-138,drought,2018,8,24,0.027583333,2018-08-24,34,236
Onefour,On-D8-138,drought,2018,8,25,0.029333333,2018-08-25,34,237
Onefour,On-D8-138,drought,2018,8,26,0.028291667,2018-08-26,34,238
Onefour,On-D8-138,drought,2018,8,27,0.063958333,2018-08-27,35,239
Onefour,On-D8-138,drought,2018,8,28,0.100458333,2018-08-28,35,240
Onefour,On-D8-138,drought,2018,8,29,0.081625,2018-08-29,35,241
Onefour,On-D8-138,drought,2018,8,30,0.061708333,2018-08-30,35,242
Onefour,On-D8-138,drought,2018,8,31,0.049625,2018-08-31,35,243
Onefour,On-D8-138,drought,2018,9,1,0.041041667,2018-09-01,35,244
Onefour,On-D8-138,drought,2018,9,2,0.036458333,2018-09-02,35,245
Onefour,On-D8-138,drought,2018,9,3,0.032166667,2018-09-03,36,246
Onefour,On-D8-138,drought,2018,9,4,0.032,2018-09-04,36,247
Onefour,On-D8-138,drought,2018,9,5,0.031666667,2018-09-05,36,248
Onefour,On-D8-138,drought,2018,9,6,0.031916667,2018-09-06,36,249
Onefour,On-D8-138,drought,2018,9,7,0.032,2018-09-07,36,250
Onefour,On-D8-138,drought,2018,9,8,0.031041667,2018-09-08,36,251
Onefour,On-D8-138,drought,2018,9,9,0.030833333,2018-09-09,36,252
Onefour,On-D8-138,drought,2018,9,10,0.029416667,2018-09-10,37,253
Onefour,On-D8-138,drought,2018,9,11,0.029833333,2018-09-11,37,254
Onefour,On-D8-138,drought,2018,9,12,0.033583333,2018-09-12,37,255
Onefour,On-D8-138,drought,2018,9,13,0.030833333,2018-09-13,37,256
Onefour,On-D8-138,drought,2018,9,14,0.037666667,2018-09-14,37,257
Onefour,On-D8-138,drought,2018,9,15,0.036208333,2018-09-15,37,258
Onefour,On-D8-138,drought,2018,9,16,0.087416667,2018-09-16,37,259
Onefour,On-D8-138,drought,2018,9,17,0.093916667,2018-09-17,38,260
Onefour,On-D8-138,drought,2018,9,18,0.080458333,2018-09-18,38,261
Onefour,On-D8-138,drought,2018,9,19,0.072041667,2018-09-19,38,262
Onefour,On-D8-138,drought,2018,9,20,0.064958333,2018-09-20,38,263
Onefour,On-D8-138,drought,2018,9,21,0.05775,2018-09-21,38,264
Onefour,On-D8-138,drought,2019,5,11,0.030125,2019-05-11,19,131
Onefour,On-D8-138,drought,2019,5,12,0.030458333,2019-05-12,19,132
Onefour,On-D8-138,drought,2019,5,13,0.029083333,2019-05-13,20,133
Onefour,On-D8-138,drought,2019,5,14,0.029458333,2019-05-14,20,134
Onefour,On-D8-138,drought,2019,5,15,0.0265,2019-05-15,20,135
Onefour,On-D8-138,drought,2019,5,16,0.021166667,2019-05-16,20,136
Onefour,On-D8-138,drought,2019,5,17,0.104833333,2019-05-17,20,137
Onefour,On-D8-138,drought,2019,5,18,0.198166667,2019-05-18,20,138
Onefour,On-D8-138,drought,2019,5,19,0.194083333,2019-05-19,20,139
Onefour,On-D8-138,drought,2019,5,20,0.184541667,2019-05-20,21,140
Onefour,On-D8-138,drought,2019,5,21,0.179041667,2019-05-21,21,141
Onefour,On-D8-138,drought,2019,5,22,0.178041667,2019-05-22,21,142
Onefour,On-D8-138,drought,2019,5,23,0.168125,2019-05-23,21,143
Onefour,On-D8-138,drought,2019,5,24,0.15475,2019-05-24,21,144
Onefour,On-D8-138,drought,2019,5,25,0.147833333,2019-05-25,21,145
Onefour,On-D8-138,drought,2019,5,26,0.138375,2019-05-26,21,146
Onefour,On-D8-138,drought,2019,5,27,0.133833333,2019-05-27,22,147
Onefour,On-D8-138,drought,2019,5,28,0.123791667,2019-05-28,22,148
Onefour,On-D8-138,drought,2019,5,29,0.103625,2019-05-29,22,149
Onefour,On-D8-138,drought,2019,5,30,0.082583333,2019-05-30,22,150
Onefour,On-D8-138,drought,2019,5,31,0.063041667,2019-05-31,22,151
Onefour,On-D8-138,drought,2019,6,1,0.056791667,2019-06-01,22,152
Onefour,On-D8-138,drought,2019,6,2,0.051708333,2019-06-02,22,153
Onefour,On-D8-138,drought,2019,6,3,0.045958333,2019-06-03,23,154
Onefour,On-D8-138,drought,2019,6,4,0.041208333,2019-06-04,23,155
Onefour,On-D8-138,drought,2019,6,5,0.037041667,2019-06-05,23,156
Onefour,On-D8-138,drought,2019,6,6,0.035125,2019-06-06,23,157
Onefour,On-D8-138,drought,2019,6,7,0.072416667,2019-06-07,23,158
Onefour,On-D8-138,drought,2019,6,8,0.054416667,2019-06-08,23,159
Onefour,On-D8-138,drought,2019,6,9,0.051333333,2019-06-09,23,160
Onefour,On-D8-138,drought,2019,6,10,0.047041667,2019-06-10,24,161
Onefour,On-D8-138,drought,2019,6,11,0.043708333,2019-06-11,24,162
Onefour,On-D8-138,drought,2019,6,12,0.041041667,2019-06-12,24,163
Onefour,On-D8-138,drought,2019,6,13,0.037333333,2019-06-13,24,164
Onefour,On-D8-138,drought,2019,6,14,0.043208333,2019-06-14,24,165
Onefour,On-D8-138,drought,2019,6,15,0.044666667,2019-06-15,24,166
Onefour,On-D8-138,drought,2019,6,16,0.041458333,2019-06-16,24,167
Onefour,On-D8-138,drought,2019,6,17,0.040375,2019-06-17,25,168
Onefour,On-D8-138,drought,2019,6,18,0.087583333,2019-06-18,25,169
Onefour,On-D8-138,drought,2019,6,19,0.100083333,2019-06-19,25,170
Onefour,On-D8-138,drought,2019,6,20,0.0945,2019-06-20,25,171
Onefour,On-D8-138,drought,2019,6,21,0.103333333,2019-06-21,25,172
Onefour,On-D8-138,drought,2019,6,22,0.166875,2019-06-22,25,173
Onefour,On-D8-138,drought,2019,6,23,0.13475,2019-06-23,25,174
Onefour,On-D8-138,drought,2019,6,24,0.114291667,2019-06-24,26,175
Onefour,On-D8-138,drought,2019,6,25,0.099,2019-06-25,26,176
Onefour,On-D8-138,drought,2019,6,26,0.079875,2019-06-26,26,177
Onefour,On-D8-138,drought,2019,6,27,0.070916667,2019-06-27,26,178
Onefour,On-D8-138,drought,2019,6,28,0.107375,2019-06-28,26,179
Onefour,On-D8-138,drought,2019,6,29,0.091625,2019-06-29,26,180
Onefour,On-D8-138,drought,2019,6,30,0.070416667,2019-06-30,26,181
Onefour,On-D8-138,drought,2019,7,1,0.058291667,2019-07-01,27,182
Onefour,On-D8-138,drought,2019,7,2,0.051166667,2019-07-02,27,183
Onefour,On-D8-138,drought,2019,7,3,0.047875,2019-07-03,27,184
Onefour,On-D8-138,drought,2019,7,4,0.048458333,2019-07-04,27,185
Onefour,On-D8-138,drought,2019,7,5,0.047416667,2019-07-05,27,186
Onefour,On-D8-138,drought,2019,7,6,0.048125,2019-07-06,27,187
Onefour,On-D8-138,drought,2019,7,7,0.043083333,2019-07-07,27,188
Onefour,On-D8-138,drought,2019,7,8,0.041833333,2019-07-08,28,189
Onefour,On-D8-138,drought,2019,7,9,0.039291667,2019-07-09,28,190
Onefour,On-D8-138,drought,2019,7,10,0.040583333,2019-07-10,28,191
Onefour,On-D8-138,drought,2019,7,11,0.039208333,2019-07-11,28,192
Onefour,On-D8-138,drought,2019,7,12,0.039583333,2019-07-12,28,193
Onefour,On-D8-138,drought,2019,7,13,0.037958333,2019-07-13,28,194
Onefour,On-D8-138,drought,2019,7,14,0.03825,2019-07-14,28,195
Onefour,On-D8-138,drought,2019,7,15,0.038541667,2019-07-15,29,196
Onefour,On-D8-138,drought,2019,7,16,0.036375,2019-07-16,29,197
Onefour,On-D8-138,drought,2019,7,17,0.036458333,2019-07-17,29,198
Onefour,On-D8-138,drought,2019,7,18,0.034958333,2019-07-18,29,199
Onefour,On-D8-138,drought,2019,7,19,0.033,2019-07-19,29,200
Onefour,On-D8-138,drought,2019,7,20,0.050458333,2019-07-20,29,201
Onefour,On-D8-138,drought,2019,7,21,0.116958333,2019-07-21,29,202
Onefour,On-D8-138,drought,2019,7,22,0.082083333,2019-07-22,30,203
Onefour,On-D8-138,drought,2019,7,23,0.059791667,2019-07-23,30,204
Onefour,On-D8-138,drought,2019,7,24,0.046208333,2019-07-24,30,205
Onefour,On-D8-138,drought,2019,7,25,0.038625,2019-07-25,30,206
Onefour,On-D8-138,drought,2019,7,26,0.039083333,2019-07-26,30,207
Onefour,On-D8-138,drought,2019,7,27,0.036208333,2019-07-27,30,208
Onefour,On-D8-138,drought,2019,7,28,0.034125,2019-07-28,30,209
Onefour,On-D8-138,drought,2019,7,29,0.036291667,2019-07-29,31,210
Onefour,On-D8-138,drought,2019,7,30,0.0355,2019-07-30,31,211
Onefour,On-D8-138,drought,2019,7,31,0.035541667,2019-07-31,31,212
Onefour,On-D8-138,drought,2019,8,1,0.036916667,2019-08-01,31,213
Onefour,On-D8-138,drought,2019,8,2,0.035708333,2019-08-02,31,214
Onefour,On-D8-138,drought,2019,8,3,0.034833333,2019-08-03,31,215
Onefour,On-D8-138,drought,2019,8,4,0.033583333,2019-08-04,31,216
Onefour,On-D8-138,drought,2019,8,5,0.034125,2019-08-05,32,217
Onefour,On-D8-138,drought,2019,8,6,0.03875,2019-08-06,32,218
Onefour,On-D8-138,drought,2019,8,7,0.114083333,2019-08-07,32,219
Onefour,On-D8-138,drought,2019,8,8,0.073625,2019-08-08,32,220
Onefour,On-D8-138,drought,2019,8,9,0.047875,2019-08-09,32,221
Onefour,On-D8-138,drought,2019,8,10,0.125083333,2019-08-10,32,222
Onefour,On-D8-138,drought,2019,8,11,0.19425,2019-08-11,32,223
Onefour,On-D8-138,drought,2019,8,12,0.198666667,2019-08-12,33,224
Onefour,On-D8-138,drought,2019,8,13,0.180833333,2019-08-13,33,225
Onefour,On-D8-138,drought,2019,8,14,0.163041667,2019-08-14,33,226
Onefour,On-D8-138,drought,2019,8,15,0.139875,2019-08-15,33,227
Onefour,On-D8-138,drought,2019,8,16,0.115666667,2019-08-16,33,228
Onefour,On-D8-138,drought,2019,8,17,0.108083333,2019-08-17,33,229
Onefour,On-D8-138,drought,2019,8,18,0.097083333,2019-08-18,33,230
Onefour,On-D8-138,drought,2019,8,19,0.080125,2019-08-19,34,231
Onefour,On-D8-138,drought,2019,8,20,0.068125,2019-08-20,34,232
Onefour,On-D8-138,drought,2019,8,21,0.060375,2019-08-21,34,233
Onefour,On-D8-138,drought,2019,8,22,0.054,2019-08-22,34,234
Onefour,On-D8-138,drought,2019,8,23,0.05125,2019-08-23,34,235
Onefour,On-D8-138,drought,2019,8,24,0.045708333,2019-08-24,34,236
Onefour,On-D8-138,drought,2019,8,25,0.04725,2019-08-25,34,237
Onefour,On-D8-138,drought,2019,8,26,0.069541667,2019-08-26,35,238
Onefour,On-D8-138,drought,2019,8,27,0.054625,2019-08-27,35,239
Onefour,On-D8-138,drought,2019,8,28,0.044541667,2019-08-28,35,240
Onefour,On-D8-138,drought,2019,8,29,0.040958333,2019-08-29,35,241
Onefour,On-D8-138,drought,2019,8,30,0.039083333,2019-08-30,35,242
Onefour,On-D8-138,drought,2019,8,31,0.040375,2019-08-31,35,243
Onefour,On-D8-138,drought,2019,9,1,0.039375,2019-09-01,35,244
Onefour,On-D8-138,drought,2019,9,2,0.037541667,2019-09-02,36,245
Onefour,On-D8-138,drought,2019,9,3,0.037125,2019-09-03,36,246
Onefour,On-D8-138,drought,2019,9,4,0.035916667,2019-09-04,36,247
Onefour,On-D8-138,drought,2019,9,5,0.035333333,2019-09-05,36,248
Onefour,On-D8-138,drought,2019,9,6,0.032791667,2019-09-06,36,249
Onefour,On-D8-138,drought,2019,9,7,0.057875,2019-09-07,36,250
Onefour,On-D8-138,drought,2019,9,8,0.04825,2019-09-08,36,251
Onefour,On-D8-138,drought,2019,9,9,0.109083333,2019-09-09,37,252
Onefour,On-D8-138,drought,2019,9,10,0.177,2019-09-10,37,253
Onefour,On-D8-138,drought,2019,9,11,0.158727273,2019-09-11,37,254
Oyen,Oy-A5-145,drought,2018,5,1,0.433791667,2018-05-01,18,121
Oyen,Oy-A5-145,drought,2018,5,2,0.436041667,2018-05-02,18,122
Oyen,Oy-A5-145,drought,2018,5,3,0.437333333,2018-05-03,18,123
Oyen,Oy-A5-145,drought,2018,5,4,0.434666667,2018-05-04,18,124
Oyen,Oy-A5-145,drought,2018,5,5,0.436,2018-05-05,18,125
Oyen,Oy-A5-145,drought,2018,5,6,0.436916667,2018-05-06,18,126
Oyen,Oy-A5-145,drought,2018,5,7,0.434875,2018-05-07,19,127
Oyen,Oy-A5-145,drought,2018,5,8,0.427416667,2018-05-08,19,128
Oyen,Oy-A5-145,drought,2018,5,9,0.420333333,2018-05-09,19,129
Oyen,Oy-A5-145,drought,2018,5,10,0.425791667,2018-05-10,19,130
Oyen,Oy-A5-145,drought,2018,5,11,0.424416667,2018-05-11,19,131
Oyen,Oy-A5-145,drought,2018,5,12,0.431375,2018-05-12,19,132
Oyen,Oy-A5-145,drought,2018,5,13,0.430708333,2018-05-13,19,133
Oyen,Oy-A5-145,drought,2018,5,14,0.427083333,2018-05-14,20,134
Oyen,Oy-A5-145,drought,2018,5,15,0.427041667,2018-05-15,20,135
Oyen,Oy-A5-145,drought,2018,5,16,0.419208333,2018-05-16,20,136
Oyen,Oy-A5-145,drought,2018,5,17,0.407541667,2018-05-17,20,137
Oyen,Oy-A5-145,drought,2018,5,18,0.415916667,2018-05-18,20,138
Oyen,Oy-A5-145,drought,2018,5,19,0.411625,2018-05-19,20,139
Oyen,Oy-A5-145,drought,2018,5,20,0.408458333,2018-05-20,20,140
Oyen,Oy-A5-145,drought,2018,5,21,0.406083333,2018-05-21,21,141
Oyen,Oy-A5-145,drought,2018,5,22,0.402,2018-05-22,21,142
Oyen,Oy-A5-145,drought,2018,5,23,0.395125,2018-05-23,21,143
Oyen,Oy-A5-145,drought,2018,5,24,0.388166667,2018-05-24,21,144
Oyen,Oy-A5-145,drought,2018,5,25,0.381916667,2018-05-25,21,145
Oyen,Oy-A5-145,drought,2018,5,26,0.367,2018-05-26,21,146
Oyen,Oy-A5-145,drought,2018,5,27,0.35675,2018-05-27,21,147
Oyen,Oy-A5-145,drought,2018,5,28,0.34175,2018-05-28,22,148
Oyen,Oy-A5-145,drought,2018,5,29,0.307583333,2018-05-29,22,149
Oyen,Oy-A5-145,drought,2018,5,30,0.323166667,2018-05-30,22,150
Oyen,Oy-A5-145,drought,2018,5,31,0.324666667,2018-05-31,22,151
Oyen,Oy-A5-145,drought,2018,6,1,0.361125,2018-06-01,22,152
Oyen,Oy-A5-145,drought,2018,6,2,0.37525,2018-06-02,22,153
Oyen,Oy-A5-145,drought,2018,6,3,0.365125,2018-06-03,22,154
Oyen,Oy-A5-145,drought,2018,6,4,0.34325,2018-06-04,23,155
Oyen,Oy-A5-145,drought,2018,6,5,0.338125,2018-06-05,23,156
Oyen,Oy-A5-145,drought,2018,6,6,0.323875,2018-06-06,23,157
Oyen,Oy-A5-145,drought,2018,6,7,0.296291667,2018-06-07,23,158
Oyen,Oy-A5-145,drought,2018,6,8,0.26725,2018-06-08,23,159
Oyen,Oy-A5-145,drought,2018,6,9,0.251416667,2018-06-09,23,160
Oyen,Oy-A5-145,drought,2018,6,10,0.344,2018-06-10,23,161
Oyen,Oy-A5-145,drought,2018,6,11,0.3195,2018-06-11,24,162
Oyen,Oy-A5-145,drought,2018,6,12,0.309125,2018-06-12,24,163
Oyen,Oy-A5-145,drought,2018,6,13,0.286083333,2018-06-13,24,164
Oyen,Oy-A5-145,drought,2018,6,14,0.287291667,2018-06-14,24,165
Oyen,Oy-A5-145,drought,2018,6,15,0.368166667,2018-06-15,24,166
Oyen,Oy-A5-145,drought,2018,6,16,0.335416667,2018-06-16,24,167
Oyen,Oy-A5-145,drought,2018,6,17,0.315083333,2018-06-17,24,168
Oyen,Oy-A5-145,drought,2018,6,18,0.288458333,2018-06-18,25,169
Oyen,Oy-A5-145,drought,2018,6,19,0.259125,2018-06-19,25,170
Oyen,Oy-A5-145,drought,2018,6,20,0.230041667,2018-06-20,25,171
Oyen,Oy-A5-145,drought,2018,6,21,0.206041667,2018-06-21,25,172
Oyen,Oy-A5-145,drought,2018,6,22,0.204208333,2018-06-22,25,173
Oyen,Oy-A5-145,drought,2018,6,23,0.377208333,2018-06-23,25,174
Oyen,Oy-A5-145,drought,2018,6,24,0.387375,2018-06-24,25,175
Oyen,Oy-A5-145,drought,2018,6,25,0.357458333,2018-06-25,26,176
Oyen,Oy-A5-145,drought,2018,6,26,0.312958333,2018-06-26,26,177
Oyen,Oy-A5-145,drought,2018,6,27,0.276041667,2018-06-27,26,178
Oyen,Oy-A5-145,drought,2018,6,28,0.241208333,2018-06-28,26,179
Oyen,Oy-A5-145,drought,2018,6,29,0.221291667,2018-06-29,26,180
Oyen,Oy-A5-145,drought,2018,6,30,0.215625,2018-06-30,26,181
Oyen,Oy-A5-145,drought,2018,7,1,0.249958333,2018-07-01,26,182
Oyen,Oy-A5-145,drought,2018,7,2,0.22125,2018-07-02,27,183
Oyen,Oy-A5-145,drought,2018,7,3,0.31775,2018-07-03,27,184
Oyen,Oy-A5-145,drought,2018,7,4,0.342083333,2018-07-04,27,185
Oyen,Oy-A5-145,drought,2018,7,5,0.304625,2018-07-05,27,186
Oyen,Oy-A5-145,drought,2018,7,6,0.262208333,2018-07-06,27,187
Oyen,Oy-A5-145,drought,2018,7,7,0.214416667,2018-07-07,27,188
Oyen,Oy-A5-145,drought,2018,7,8,0.185125,2018-07-08,27,189
Oyen,Oy-A5-145,drought,2018,7,9,0.170458333,2018-07-09,28,190
Oyen,Oy-A5-145,drought,2018,7,10,0.22325,2018-07-10,28,191
Oyen,Oy-A5-145,drought,2018,7,11,0.333791667,2018-07-11,28,192
Oyen,Oy-A5-145,drought,2018,7,12,0.275416667,2018-07-12,28,193
Oyen,Oy-A5-145,drought,2018,7,13,0.224083333,2018-07-13,28,194
Oyen,Oy-A5-145,drought,2018,7,14,0.181875,2018-07-14,28,195
Oyen,Oy-A5-145,drought,2018,7,15,0.169708333,2018-07-15,28,196
Oyen,Oy-A5-145,drought,2018,7,16,0.151791667,2018-07-16,29,197
Oyen,Oy-A5-145,drought,2018,7,17,0.138458333,2018-07-17,29,198
Oyen,Oy-A5-145,drought,2018,7,18,0.127666667,2018-07-18,29,199
Oyen,Oy-A5-145,drought,2018,7,19,0.15075,2018-07-19,29,200
Oyen,Oy-A5-145,drought,2018,7,20,0.168125,2018-07-20,29,201
Oyen,Oy-A5-145,drought,2018,7,21,0.135625,2018-07-21,29,202
Oyen,Oy-A5-145,drought,2018,7,22,0.120291667,2018-07-22,29,203
Oyen,Oy-A5-145,drought,2018,7,23,0.117916667,2018-07-23,30,204
Oyen,Oy-A5-145,drought,2018,7,24,0.13225,2018-07-24,30,205
Oyen,Oy-A5-145,drought,2018,7,25,0.162666667,2018-07-25,30,206
Oyen,Oy-A5-145,drought,2018,7,26,0.147875,2018-07-26,30,207
